Timestamp,Building 33 - 33 Gas (raw),Building 34 - 34-CT-1 Makeup (raw),Building 34 - 34-CT-2 Makeup (raw),Building 50 - 50 East Side Gas (raw),Building 50 - 50 West Side Gas (raw),Building 50 - 50A-CT-5 Makeup (raw),Building 50 - 50A-CT-6 Makeup (raw),Building 50 - 50B-CT-4 Makeup (raw),Building 50 - 50B-CT-4_5 Drain Flow (raw),Building 50 - 50B-CT-4_5 Makeup f/50 (raw),Building 50 - 50B-CT-5 Makeup (raw),Building 62 - 62 Gas (raw),"Building 62 - 62-CT-1,2 Blowdown (raw)","Building 62 - 62-CT-1,2 Makeup (raw)",Building 66 - 66 Gas (raw),Building 70 - B70 Gas (raw),Building 70A - B70A Gas (raw),Building 71 - 71 Gas (raw),Building 71 - 71-CT-4 Blowdown (raw),Building 71 - 71-CT-4 Makeup (raw),Building 76 - 76 Gas (raw),Building 88 - 88 Gas (raw),Building 88 - 88-CT-2 Blowdown (raw),Building 88 - 88-CT-2 Makeup (raw)
2019-07-03 20:30,10463740.0,,,12345700.0,20999890.0,2003524.0,86987.0,15460.0,226230.0,143980.0,9858860.0,1290100.0,,,,4836204.7,23720.0,518560.0,153160.0,2231230.0,,4182570.0,441385.0,4207542.0
2019-07-03 20:32,,,,,,,,,,,,,122410.0,3071106.0,,,,,,,345950.0,,,
2019-07-03 20:33,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 20:35,10463750.0,,,12345700.0,20999890.0,2003532.0,86987.0,15460.0,226230.0,143980.0,9858880.0,,122410.0,3071110.0,,4836204.7,23720.0,518570.0,153160.0,2231230.0,,4182570.0,441385.0,4207542.0
2019-07-03 20:40,,,,12345800.0,20999930.0,2003542.0,86987.0,15460.0,226230.0,143980.0,9858910.0,,,,,4836204.7,23720.0,518570.0,153160.0,2231230.0,,4182570.0,441385.0,4207542.0
2019-07-03 20:41,,,,,,,,,,,,,,,1671470.0,,,,,,345950.0,,,
2019-07-03 20:42,10463760.0,,,,,,,,,,,1290100.0,122410.0,3071119.0,,,,,,,,,,
2019-07-03 20:45,10463770.0,,,12345800.0,20999940.0,2003551.0,86987.0,15460.0,226230.0,143980.0,9858930.0,1290100.0,122410.0,3071124.0,,4836204.7,23720.0,518570.0,153160.0,2231230.0,,4182580.0,,
2019-07-03 20:46,,,,,,,,,,,,,,,,,,,,,345950.0,,441385.0,4207542.0
2019-07-03 20:47,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 20:50,10463780.0,,,12345800.0,20999980.0,2003560.0,86987.0,15460.0,226230.0,143980.0,9858950.0,1290110.0,,,,4836204.7,23720.0,518570.0,153160.0,2231240.0,345960.0,4182590.0,441385.0,4207542.0
2019-07-03 20:51,,,,,,,,,,,,,122410.0,3071132.0,,,,,,,,,,
2019-07-03 20:52,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 20:55,10463800.0,,,12345800.0,21000000.0,2003570.0,86987.0,15460.0,226230.0,143980.0,9858950.0,1290110.0,122410.0,3071137.0,,4836204.7,23720.0,518570.0,153160.0,2231250.0,,4182590.0,441385.0,4207542.0
2019-07-03 20:56,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 20:57,,,,,,,,,,,,,,,,,,,,,345960.0,,,
2019-07-03 21:00,10463820.0,,,12345800.0,21000010.0,2003579.0,86987.0,15460.0,226240.0,143980.0,9858950.0,1290110.0,122410.0,3071144.0,,4836204.7,23720.0,518570.0,153160.0,2231250.0,,4182600.0,441385.0,4207542.0
2019-07-03 21:01,,,,,,,,,,,,,,,1671470.0,,,,,,345960.0,,,
2019-07-03 21:09,,,,12345900.0,21000060.0,2003596.0,86987.0,15460.0,226240.0,143980.0,9858950.0,1290120.0,122410.0,3071156.0,,4836204.7,23720.0,,153160.0,2231250.0,,,,
2019-07-03 21:10,10463840.0,,,,,,,,,,,,,,,,,518570.0,,,345960.0,4182610.0,441385.0,4207542.0
2019-07-03 21:11,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 21:15,10463850.0,,,12345900.0,21000090.0,2003606.0,86987.0,15460.0,226250.0,143980.0,9858950.0,1290120.0,,,,4836204.7,23720.0,518570.0,153160.0,2231250.0,,4182620.0,,
2019-07-03 21:16,,,,,,,,,,,,,122410.0,3071165.0,1671470.0,,,,,,345960.0,,441385.0,4207542.0
2019-07-03 21:20,10463870.0,,,12345900.0,21000090.0,2003616.0,86987.0,15460.0,226260.0,143980.0,9858970.0,1290120.0,122410.0,3071169.0,,4836204.7,23720.0,518580.0,153160.0,2231250.0,,4182630.0,,
2019-07-03 21:21,,,,,,,,,,,,,,,,,,,,,345960.0,,441385.0,4207542.0
2019-07-03 21:22,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 21:25,10463880.0,,,12345900.0,21000140.0,2003625.0,86987.0,15460.0,226260.0,143980.0,9858990.0,1290120.0,,,,4836204.7,23720.0,518580.0,153160.0,2231250.0,,4182630.0,,
2019-07-03 21:26,,,,,,,,,,,,,122410.0,3071177.0,,,,,,,345960.0,,441385.0,4207542.0
2019-07-03 21:27,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 21:30,10463890.0,,,12346000.0,21000140.0,2003634.0,86987.0,15460.0,226270.0,143980.0,9859010.0,1290130.0,122410.0,3071181.0,,4836204.7,23720.0,518580.0,153160.0,2231260.0,,,,
2019-07-03 21:31,,,,,,,,,,,,,,,1671470.0,,,,,,345960.0,4182640.0,441385.0,4207542.0
2019-07-03 21:40,10463910.0,,,12346000.0,21000170.0,2003652.0,86987.0,15460.0,226280.0,143980.0,9859050.0,1290130.0,122410.0,3071193.0,,4836204.7,23720.0,518590.0,153160.0,2231270.0,,4182640.0,441385.0,4207542.0
2019-07-03 21:41,,,,,,,,,,,,,,,,,,,,,345960.0,,,
2019-07-03 21:42,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 21:45,10463910.0,,,12346000.0,21000210.0,2003661.0,86987.0,15460.0,226280.0,143980.0,9859070.0,1290140.0,122410.0,3071198.0,,4836204.7,23720.0,518590.0,153160.0,2231270.0,,4182680.0,,
2019-07-03 21:46,,,,,,,,,,,,,,,1671470.0,,,,,,345960.0,,441385.0,4207542.0
2019-07-03 21:54,10463910.0,,,12346100.0,21000250.0,2003678.0,86987.0,15460.0,226280.0,143980.0,9859110.0,1290140.0,122410.0,3071207.0,,4836204.7,23720.0,518590.0,153160.0,2231270.0,,,,
2019-07-03 21:55,,,,,,,,,,,,,,,,,,,,,345970.0,4182680.0,441385.0,4207542.0
2019-07-03 21:56,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 22:00,10463940.0,,,12346100.0,21000250.0,2003689.0,86987.0,15460.0,226280.0,143980.0,9859130.0,1290140.0,,,,4836204.7,23720.0,518590.0,153160.0,2231270.0,,4182690.0,441385.0,4207542.0
2019-07-03 22:01,,,,,,,,,,,,,122410.0,3071213.0,1671470.0,,,,,,345970.0,,,
2019-07-03 22:10,,,,12346100.0,21000300.0,2003707.0,86987.0,15460.0,226280.0,143980.0,9859180.0,1290150.0,122410.0,3071221.0,,,,,153160.0,2231270.0,,,,
2019-07-03 22:11,,,,,,,,,,,,,,,,4836204.7,23720.0,518590.0,,,345970.0,4182700.0,441385.0,4207542.0
2019-07-03 22:12,10464030.0,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 22:19,,,,12346200.0,21000330.0,2003724.0,86987.0,15460.0,226280.0,143980.0,9859210.0,1290150.0,122410.0,3071229.0,,4836204.7,23720.0,,153160.0,2231310.0,,,,
2019-07-03 22:20,10464050.0,,,,,,,,,,,,,,1671470.0,,,518600.0,,,345970.0,4182710.0,441385.0,4207542.0
2019-07-03 22:25,,,,12346200.0,21000370.0,2003735.0,86987.0,15460.0,226280.0,143980.0,9859240.0,,,,,4836204.7,23720.0,,153160.0,2231310.0,,,,
2019-07-03 22:26,10464060.0,,,,,,,,,,,,,,1671470.0,,,518600.0,,,345970.0,4182720.0,441385.0,4207542.0
2019-07-03 22:27,,,,,,,,,,,,1290160.0,,,,,,,,,,,,
2019-07-03 22:28,,,,,,,,,,,,,122410.0,3071236.0,,,,,,,,,,
2019-07-03 22:30,10464080.0,,,12346200.0,21000370.0,2003744.0,86987.0,15460.0,226280.0,143980.0,9859260.0,1290160.0,,,,4836204.7,23720.0,518600.0,153160.0,2231310.0,345970.0,4182730.0,441385.0,4207542.0
2019-07-03 22:31,,,,,,,,,,,,,122410.0,3071239.0,1671470.0,,,,,,,,,
2019-07-03 22:35,10464100.0,,,12346200.0,21000410.0,2003753.0,86987.0,15460.0,226280.0,143980.0,9859280.0,1290160.0,,,,4836204.7,23720.0,518600.0,153160.0,2231310.0,,,,
2019-07-03 22:36,,,,,,,,,,,,,122410.0,3071244.0,1671470.0,,,,,,345970.0,4182740.0,441385.0,4207542.0
2019-07-03 22:40,,,,12346200.0,21000410.0,2003762.0,86987.0,15460.0,226280.0,143980.0,9859300.0,1290160.0,122410.0,3071247.0,,4836204.7,23720.0,,153160.0,2231310.0,,,,
2019-07-03 22:41,10464120.0,,,,,,,,,,,,,,,,,518610.0,,,,4182740.0,441385.0,4207542.0
2019-07-03 22:42,,,,,,,,,,,,,,,1671470.0,,,,,,345970.0,,,
2019-07-03 22:50,10464140.0,,,12346300.0,21000450.0,2003780.0,86987.0,15460.0,226280.0,143980.0,9859340.0,,122410.0,3071255.0,,4836204.7,23720.0,518610.0,153160.0,2231310.0,,4182740.0,,
2019-07-03 22:51,,,,,,,,,,,,1290170.0,,,,,,,,,345970.0,,441385.0,4207542.0
2019-07-03 22:52,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 22:55,,,,12346300.0,21000490.0,2003790.0,86987.0,15460.0,226280.0,143980.0,9859370.0,1290170.0,,,,4836204.7,23720.0,518610.0,153160.0,2231320.0,,,,
2019-07-03 22:56,10464160.0,,,,,,,,,,,,,,,,,,,,,4182770.0,441385.0,4207542.0
2019-07-03 22:57,,,,,,,,,,,,,122410.0,3071261.0,,,,,,,,,,
2019-07-03 22:58,,,,,,,,,,,,,,,1671470.0,,,,,,345970.0,,,
2019-07-03 23:00,10464180.0,,,12346300.0,21000500.0,2003799.0,86987.0,15460.0,226280.0,143980.0,9859390.0,1290170.0,,,,4836204.7,23720.0,518610.0,153160.0,2231330.0,345980.0,4182770.0,441385.0,4207542.0
2019-07-03 23:01,,,,,,,,,,,,,122410.0,3071264.0,,,,,,,,,,
2019-07-03 23:02,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 23:05,10464190.0,,,12346300.0,21000520.0,2003808.0,86987.0,15460.0,226280.0,143980.0,9859400.0,,122410.0,3071268.0,1671470.0,4836204.7,23720.0,518610.0,153160.0,2231330.0,345980.0,4182770.0,441385.0,4207542.0
2019-07-03 23:07,,,,,,,,,,,,1290180.0,,,,,,,,,,,,
2019-07-03 23:10,,,,12346400.0,21000560.0,2003817.0,86987.0,15460.0,226280.0,143980.0,9859400.0,1290180.0,122410.0,3071272.0,,4836204.7,23720.0,518610.0,153160.0,2231330.0,,,,
2019-07-03 23:11,10464200.0,,,,,,,,,,,,,,,,,,,,345980.0,4182780.0,441385.0,4207542.0
2019-07-03 23:12,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 23:15,10464210.0,,,12346400.0,21000560.0,2003826.0,86987.0,15460.0,226290.0,143980.0,9859400.0,1290180.0,122410.0,3071276.0,,4836204.7,23720.0,518610.0,153160.0,2231330.0,345980.0,4182790.0,441385.0,4207542.0
2019-07-03 23:16,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 23:20,10464220.0,,,12346400.0,21000600.0,2003835.0,86987.0,15460.0,226290.0,143980.0,9859400.0,1290190.0,122410.0,3071280.0,,4836204.7,23720.0,518620.0,153160.0,2231330.0,,4182790.0,441385.0,4207542.0
2019-07-03 23:21,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 23:22,,,,,,,,,,,,,,,,,,,,,345980.0,,,
2019-07-03 23:25,,,,12346400.0,21000600.0,2003845.0,86987.0,15460.0,226290.0,143980.0,9859400.0,1290190.0,,,,4836204.7,23720.0,518620.0,153160.0,2231330.0,,,,
2019-07-03 23:26,10464230.0,,,,,,,,,,,,,,,,,,,,345980.0,4182790.0,441385.0,4207542.0
2019-07-03 23:27,,,,,,,,,,,,,122410.0,3071286.0,1671470.0,,,,,,,,,
2019-07-03 23:30,,,,12346400.0,21000640.0,2003854.0,86987.0,15460.0,226300.0,143980.0,9859410.0,1290190.0,122410.0,3071289.0,,,,,153160.0,2231330.0,,,,
2019-07-03 23:31,10464240.0,,,,,,,,,,,,,,,4836204.7,23720.0,518620.0,,,345980.0,4182790.0,441385.0,4207542.0
2019-07-03 23:32,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 23:35,,,,12346500.0,21000670.0,2003863.0,86987.0,15460.0,226310.0,143980.0,9859430.0,1290190.0,122410.0,3071293.0,,,,,153160.0,2231350.0,,,,
2019-07-03 23:36,10464250.0,,,,,,,,,,,,,,1671470.0,4836204.7,23720.0,518620.0,,,345980.0,4182820.0,441385.0,4207542.0
2019-07-03 23:45,10464270.0,,,12346500.0,21000720.0,2003881.0,86987.0,15460.0,226320.0,143980.0,9859470.0,,122410.0,3071301.0,,4836204.7,23720.0,518630.0,153160.0,2231360.0,,4182840.0,441385.0,4207542.0
2019-07-03 23:46,,,,,,,,,,,,,,,1671470.0,,,,,,345980.0,,,
2019-07-03 23:47,,,,,,,,,,,,1290200.0,,,,,,,,,,,,
2019-07-03 23:50,10464280.0,,,12346500.0,21000720.0,2003891.0,86987.0,15460.0,226320.0,143980.0,9859490.0,1290200.0,122410.0,3071305.0,,4836204.7,23720.0,518630.0,153160.0,2231360.0,,,,
2019-07-03 23:51,,,,,,,,,,,,,,,1671470.0,,,,,,345980.0,4182840.0,441385.0,4207542.0
2019-07-03 23:55,,,,12346600.0,21000760.0,2003900.0,86987.0,15460.0,226320.0,143980.0,9859510.0,1290200.0,,,,4836204.7,23720.0,518630.0,153160.0,2231360.0,,4182840.0,441385.0,4207542.0
2019-07-03 23:56,,,,,,,,,,,,,122410.0,3071310.0,1671470.0,,,,,,345980.0,,,
2019-07-03 23:57,10464300.0,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04 00:00,10464320.0,,,12346600.0,,2003909.0,86987.0,,,,,,122410.0,3071313.0,,4836204.7,23720.0,518630.0,153160.0,2231360.0,345980.0,4182840.0,441385.0,4207542.0
2019-07-04 00:02,,,,,,,,15460.0,226330.0,143980.0,9859540.0,1290210.0,,,,,,,,,,,,
2019-07-04 00:03,,,,,21000800.0,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 00:05,,,,12346600.0,,2003919.0,86987.0,15460.0,226330.0,143980.0,9859560.0,,122410.0,3071317.0,,,,,153160.0,2231360.0,,,,
2019-07-04 00:06,10464340.0,,,,21000800.0,,,,,,,1290210.0,,,1671470.0,4836204.7,23720.0,518630.0,,,345980.0,4182850.0,441385.0,4207542.0
2019-07-04 00:15,10464360.0,,,12346600.0,21000840.0,2003937.0,86987.0,15460.0,226330.0,143980.0,9859600.0,,122410.0,3071325.0,,4836204.7,23720.0,518640.0,153160.0,2231360.0,,4182880.0,,
2019-07-04 00:16,,,,,,,,,,,,1290210.0,,,,,,,,,345980.0,,441385.0,4207542.0
2019-07-04 00:20,10464370.0,,,12346700.0,21000870.0,2003946.0,86987.0,15460.0,226330.0,143980.0,9859620.0,1290220.0,,,,4836204.7,23720.0,518640.0,153160.0,2231380.0,345980.0,4182890.0,441385.0,4207542.0
2019-07-04 00:21,,,,,,,,,,,,,122410.0,3071329.0,,,,,,,,,,
2019-07-04 00:22,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 00:25,10464380.0,,,12346700.0,21000880.0,2003955.0,86987.0,15460.0,226330.0,143980.0,9859640.0,,122410.0,3071331.0,,4836204.7,23720.0,518640.0,153160.0,2231390.0,345980.0,4182890.0,441385.0,4207542.0
2019-07-04 00:28,,,,,,,,,,,,1290220.0,,,1671470.0,,,,,,,,,
2019-07-04 00:35,10464400.0,,,12346700.0,21000920.0,2003973.0,86987.0,15460.0,226330.0,143980.0,9859680.0,1290220.0,122410.0,3071338.0,,4836204.7,23720.0,518640.0,153160.0,2231390.0,345980.0,4182890.0,441385.0,4207542.0
2019-07-04 00:37,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 00:40,,,,12346700.0,21000940.0,2003982.0,86987.0,15460.0,226330.0,143980.0,9859700.0,1290230.0,122410.0,3071341.0,,4836204.7,23720.0,518640.0,153160.0,2231390.0,,,,
2019-07-04 00:41,,,,,,,,,,,,,,,,,,,,,,4182900.0,,
2019-07-04 00:42,10464420.0,,,,,,,,,,,,,,1671470.0,,,,,,345980.0,,441385.0,4207542.0
2019-07-04 00:45,,,,,,2003992.0,86987.0,15460.0,226330.0,143980.0,9859720.0,1290230.0,122410.0,3071344.0,,,,,153160.0,2231390.0,,,,
2019-07-04 00:46,10464430.0,,,12346800.0,21000960.0,,,,,,,,,,,4836204.7,23720.0,518640.0,,,345980.0,4182920.0,441385.0,4207542.0
2019-07-04 00:48,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 00:54,10464440.0,,,12346800.0,21000990.0,2004008.0,86987.0,15460.0,226330.0,143980.0,9859760.0,1290230.0,122410.0,3071349.0,,4836204.7,23720.0,518640.0,153160.0,2231390.0,,4182940.0,,
2019-07-04 00:55,,,,,,,,,,,,,,,,,,,,,345980.0,,441385.0,4207542.0
2019-07-04 00:56,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 01:00,,,,12346800.0,21001000.0,2004019.0,86987.0,15460.0,226330.0,143980.0,9859780.0,,,,,,,,153160.0,2231390.0,,,,
2019-07-04 01:01,10464470.0,,,,,,,,,,,,,,,4836204.7,23720.0,518650.0,,,345980.0,4182940.0,441385.0,4207542.0
2019-07-04 01:02,,,,,,,,,,,,1290240.0,122410.0,3071353.0,1671470.0,,,,,,,,,
2019-07-04 01:05,10464480.0,,,12346800.0,21001030.0,2004028.0,86987.0,15460.0,226330.0,143980.0,9859780.0,1290240.0,,,,4836204.7,23720.0,518650.0,153160.0,2231410.0,,4182940.0,,
2019-07-04 01:06,,,,,,,,,,,,,122410.0,3071356.0,1671470.0,,,,,,345980.0,,441385.0,4207542.0
2019-07-04 01:10,10464500.0,,,12346900.0,21001040.0,2004037.0,86987.0,15460.0,226340.0,143980.0,9859780.0,1290240.0,122410.0,3071358.0,,4836204.7,23720.0,518660.0,153160.0,2231420.0,,,,
2019-07-04 01:11,,,,,,,,,,,,,,,,,,,,,345980.0,4182950.0,441385.0,4207542.0
2019-07-04 01:12,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 01:15,10464510.0,,,12346900.0,21001070.0,,,15460.0,226340.0,143980.0,9859780.0,1290250.0,122410.0,3071361.0,,4836204.7,23720.0,518660.0,153160.0,2231420.0,,4182960.0,441385.0,4207542.0
2019-07-04 01:16,,,,,,2004049.0,86987.0,,,,,,,,,,,,,,,,,
2019-07-04 01:18,,,,,,,,,,,,,,,1671470.0,,,,,,345980.0,,,
2019-07-04 01:20,10464530.0,,,,21001070.0,2004055.0,86987.0,15460.0,226340.0,143980.0,9859780.0,,122410.0,3071364.0,,4836204.7,23720.0,518660.0,153160.0,2231420.0,,,,
2019-07-04 01:21,,,,,,,,,,,,,,,,,,,,,,4182960.0,441385.0,4207542.0
2019-07-04 01:22,,,,12346900.0,,,,,,,,1290250.0,,,1671470.0,,,,,,345990.0,,,
2019-07-04 01:25,10464550.0,,,12346900.0,21001110.0,2004064.0,86987.0,15460.0,226350.0,143980.0,9859780.0,,122410.0,3071367.0,,4836204.7,23720.0,518660.0,153160.0,2231420.0,,4182970.0,441385.0,4207542.0
2019-07-04 01:26,,,,,,,,,,,,1290250.0,,,1671470.0,,,,,,345990.0,,,
2019-07-04 01:30,,,,12347000.0,21001110.0,2004073.0,86987.0,15460.0,226360.0,143980.0,9859790.0,1290250.0,,,,4836204.7,23720.0,518660.0,153160.0,2231420.0,,,,
2019-07-04 01:31,10464570.0,,,,,,,,,,,,122410.0,3071370.0,1671470.0,,,,,,345990.0,4182970.0,441385.0,4207542.0
2019-07-04 01:35,10464580.0,,,12347000.0,21001150.0,2004081.0,86987.0,15460.0,226370.0,143980.0,9859810.0,,122410.0,3071372.0,,4836204.7,23720.0,518660.0,153160.0,2231420.0,345990.0,4182980.0,441385.0,4207542.0
2019-07-04 01:36,,,,,,,,,,,,1290260.0,,,1671470.0,,,,,,,,,
2019-07-04 01:40,10464600.0,,,12347000.0,21001160.0,2004091.0,86987.0,15460.0,226370.0,143980.0,9859830.0,1290260.0,,,,4836204.7,23720.0,518660.0,153160.0,2231420.0,,,,
2019-07-04 01:41,,,,,,,,,,,,,122410.0,3071376.0,1671470.0,,,,,,345990.0,4182990.0,441385.0,4207542.0
2019-07-04 01:45,10464610.0,,,12347000.0,21001190.0,2004099.0,86987.0,,,,,1290260.0,,,,4836204.7,23720.0,518660.0,153160.0,2231420.0,346000.0,4182990.0,441385.0,4207542.0
2019-07-04 01:46,,,,,,,,15460.0,226380.0,143980.0,9859860.0,,122410.0,3071378.0,,,,,,,,,,
2019-07-04 01:47,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 01:55,,,,12347100.0,21001230.0,2004117.0,86987.0,15460.0,226380.0,143980.0,9859890.0,1290270.0,,,,4836204.7,23720.0,,153160.0,2231440.0,,,,
2019-07-04 01:56,10464640.0,,,,,,,,,,,,,,1671470.0,,,518670.0,,,,4183010.0,441385.0,4207542.0
2019-07-04 01:57,,,,,,,,,,,,,122410.0,3071384.0,,,,,,,346000.0,,,
2019-07-04 02:00,,,,,,2004127.0,86987.0,,,,,,,,,,,,153160.0,2231440.0,,,,
2019-07-04 02:01,10464660.0,,,12347100.0,21001260.0,,,15460.0,226390.0,143980.0,9859920.0,1290270.0,122410.0,3071387.0,1671470.0,4836204.7,23720.0,518680.0,,,346000.0,4183020.0,441385.0,4207542.0
2019-07-04 02:10,,,,12347100.0,21001300.0,2004144.0,86987.0,15460.0,226390.0,143980.0,9859960.0,1290270.0,122410.0,3071392.0,,4836204.7,23720.0,518680.0,153160.0,2231440.0,,,,
2019-07-04 02:11,10464690.0,,,,,,,,,,,,,,1671470.0,,,,,,346000.0,4183030.0,441385.0,4207542.0
2019-07-04 02:15,,,,12347100.0,,2004153.0,86987.0,15460.0,226390.0,143980.0,9859980.0,1290280.0,122410.0,3071395.0,,,,,153160.0,2231440.0,,,,
2019-07-04 02:16,10464700.0,,,,21001310.0,,,,,,,,,,1671470.0,4836204.7,23720.0,518680.0,,,346000.0,4183040.0,441385.0,4207542.0
2019-07-04 02:24,10464730.0,,,12347200.0,21001370.0,2004169.0,86987.0,15460.0,226390.0,143980.0,9860020.0,1290280.0,122410.0,3071400.0,,,,518680.0,153160.0,2231440.0,,,,
2019-07-04 02:25,,,,,,,,,,,,,,,,,,,,,,4183040.0,441385.0,4207542.0
2019-07-04 02:26,,,,,,,,,,,,,,,1671470.0,4836204.7,23720.0,,,,346000.0,,,
2019-07-04 02:30,10464750.0,,,12347200.0,21001380.0,2004179.0,86987.0,15460.0,226390.0,143980.0,9860040.0,,122410.0,3071403.0,,4836204.7,23720.0,518680.0,153160.0,2231440.0,,,,
2019-07-04 02:31,,,,,,,,,,,,,,,1671470.0,,,,,,346000.0,4183040.0,441385.0,4207542.0
2019-07-04 02:32,,,,,,,,,,,,1290280.0,,,,,,,,,,,,
2019-07-04 02:35,,,,12347200.0,21001420.0,2004188.0,86987.0,15460.0,226390.0,143980.0,9860060.0,,122410.0,3071406.0,,,,,153160.0,2231440.0,,,,
2019-07-04 02:36,10464760.0,,,,,,,,,,,1290280.0,,,1671470.0,4836204.7,23720.0,518690.0,,,,4183050.0,441385.0,4207542.0
2019-07-04 02:37,,,,,,,,,,,,,,,,,,,,,346000.0,,,
2019-07-04 02:40,10464780.0,,,12347200.0,21001430.0,,,15460.0,226390.0,143980.0,9860080.0,1290290.0,122410.0,3071408.0,,4836204.7,23720.0,518690.0,,,346000.0,4183060.0,441385.0,4207542.0
2019-07-04 02:41,,,,,,2004199.0,86987.0,,,,,,,,,,,,153160.0,2231460.0,,,,
2019-07-04 02:42,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 02:45,10464810.0,,,12347300.0,21001460.0,2004206.0,86987.0,15460.0,226390.0,143980.0,9860100.0,,,,,4836204.7,23720.0,518690.0,153160.0,2231480.0,346000.0,4183080.0,441385.0,4207542.0
2019-07-04 02:46,,,,,,,,,,,,,122410.0,3071412.0,1671470.0,,,,,,,,,
2019-07-04 02:47,,,,,,,,,,,,1290290.0,,,,,,,,,,,,
2019-07-04 02:50,,,,,,2004215.0,86987.0,15460.0,226390.0,143980.0,9860130.0,1290290.0,122410.0,3071414.0,,,,,153160.0,2231480.0,,,,
2019-07-04 02:51,10464830.0,,,12347300.0,21001500.0,,,,,,,,,,1671470.0,4836204.7,23720.0,518690.0,,,346000.0,4183090.0,441385.0,4207542.0
2019-07-04 02:55,,,,12347300.0,21001500.0,2004224.0,86987.0,15460.0,226390.0,143980.0,9860150.0,1290290.0,122410.0,3071417.0,,4836204.7,23720.0,518690.0,153160.0,2231480.0,346000.0,4183090.0,441385.0,4207542.0
2019-07-04 02:56,10464840.0,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04 02:57,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-04 03:00,,,,12347300.0,21001540.0,2004233.0,86987.0,15460.0,226390.0,143980.0,9860150.0,1290290.0,122410.0,3071420.0,,,,,153160.0,2231480.0,,,,
2019-07-04 03:01,10464850.0,,,,,,,,,,,,,,1671470.0,,,518700.0,,,346000.0,4183090.0,441385.0,4207542.0
2019-07-04 03:02,,,,,,,,,,,,,,,,4836204.7,23720.0,,,,,,,
2019-07-04 03:05,10464860.0,,,12347400.0,21001550.0,2004242.0,86987.0,15460.0,226390.0,143980.0,9860150.0,1290300.0,,,,4836204.7,23720.0,518700.0,153160.0,2231480.0,346000.0,4183100.0,441385.0,4207542.0
2019-07-04 03:06,,,,,,,,,,,,,122410.0,3071423.0,,,,,,,,,,
2019-07-04 03:10,10464880.0,,,12347400.0,21001580.0,2004250.0,86987.0,15460.0,226400.0,143980.0,9860150.0,1290300.0,122410.0,3071425.0,,4836204.7,23720.0,518700.0,153160.0,2231480.0,,4183110.0,441385.0,4207542.0
2019-07-04 03:11,,,,,,,,,,,,,,,1671470.0,,,,,,346000.0,,,
2019-07-04 03:15,10464900.0,,,12347400.0,21001610.0,2004259.0,86987.0,15460.0,226400.0,143980.0,9860150.0,1290300.0,122410.0,3071428.0,,4836204.7,23720.0,,153160.0,2231480.0,,4183120.0,441385.0,4207542.0
2019-07-04 03:16,,,,,,,,,,,,,,,,,,,,,346000.0,,,
2019-07-04 03:17,,,,,,,,,,,,,,,1671470.0,,,518700.0,,,,,,
2019-07-04 03:20,10464920.0,,,12347400.0,21001610.0,2004268.0,86987.0,15460.0,226410.0,143980.0,9860150.0,1290300.0,,,,4836204.7,23720.0,518700.0,153160.0,2231480.0,,4183120.0,441385.0,4207542.0
2019-07-04 03:21,,,,,,,,,,,,,,,1671470.0,,,,,,346000.0,,,
2019-07-04 03:22,,,,,,,,,,,,,122410.0,3071431.0,,,,,,,,,,
2019-07-04 03:25,10464940.0,,,12347400.0,21001650.0,2004277.0,86987.0,15460.0,226420.0,143980.0,9860160.0,,,,,4836204.7,23720.0,518700.0,153160.0,2231480.0,,4183130.0,441385.0,4207542.0
